gene_id	gene_name	ac1_gene_length	ac_1	ac_2	ac_3	pr_1	pr_2	pr_3	prkm_pr_1	prkm_pr_2	prkm_pr_3	prkm_ac_1	prkm_ac_2	prkm_ac_3
AccIA_01893	Inosine-5'-monophosphate dehydrogenase	1506	19.335	14.456	20.565	6.518	19.306	17.632	11.6379897409996	13.496597052497	14.7215737405077	14.1090602923273	11.538407102977	19.4025205465829
AccIA_01894	hypothetical protein	1078	38.728	26.514	34.962	15.988	33.019	26.369	28.5468211075638	23.0831937261162	22.0164007465658	28.2604441169511	21.1627923304048	32.985700138567
AccIA_01895	Glutathione S-transferase GST-6.0	626	34.5	19.699	26.222	11.552	31.724	21.971	20.6262745455702	22.1778744894548	18.3443566613371	25.175204555743	15.7232347483082	24.739746840384
AccIA_01896	Hercynine oxygenase	1257	32.274	12.115	20.683	11.875	19.074	18.492	21.2029960377984	13.334408586933	15.439617831753	23.550856574842	9.66988116024948	19.5138503508375
AccIA_01897	hypothetical protein	584	19.332	13.495	23.699	6.219	17.022	20.263	11.104120619711	11.8998795725476	16.9182876987244	14.106871144105	10.7713616390893	22.3593646697529
AccIA_01898	hypothetical protein	843	102.246	46.529	95.045	40.352	52.214	81.474	72.0491196730307	36.5021919868993	68.0254933606016	74.6105497103332	37.1382501448822	89.6723834354471
AccIA_01899	hypothetical protein	2634	71.626	31.744	48.345	25.947	35.418	34.72	46.3287695320214	24.7603063506339	28.9889428465533	52.2666435220187	25.3372437103557	45.6121981922951
AccIA_01900	hypothetical protein	449	54.399	30.076	39.569	13.073	24.197	23.823	23.3420435538643	16.9158375054009	19.8906562624839	39.6958247138511	24.0058890446276	37.3322798690852
AccIA_01901	hypothetical protein	1971	25.16	19.48	24.376	8.654	20.704	17.232	15.4518507546195	14.4739223751631	14.3875997445797	18.3596564238404	15.5484345853619	22.998095834841
AccIA_01902	Protein/nucleic acid deglycase 2	581	140.318	83.478	96.09	59.489	92.107	88.234	106.218528950955	64.3909180935637	73.6696538917853	102.392300082688	66.629990878688	90.6583126341429
AccIA_01903	Aconitate hydratase A	2718	35.628	18.774	33.174	15.207	24.181	25.65	27.1523335365726	16.9046520939827	21.4160824888852	25.9983242873046	14.9849235577816	31.2987705622339
AccIA_01904	Signal transduction histidine-protein kinase AtoS	969	11.904	24.013	16.106	3.595	27.144	17.652	6.41892806365348	18.9760504709924	14.7382724403041	8.68654014584244	19.1665585060727	15.1955748078417
AccIA_01905	hypothetical protein	1095	8.595	7.185	9.989	2.401	12.122	8.495	4.28702260941085	8.47434732572095	7.09277273852162	6.27190965671336	5.73488205830726	9.42435097203095
AccIA_01906	NAD-dependent protein deacetylase	779	8.591	12.356	11.603	3.718	15.102	11.53	6.63854646471868	10.5576302023625	9.62680043262557	6.26899079241704	9.86224115691643	10.9471162607343
AccIA_01907	hypothetical protein	891	8.125	14.208	8.704	3.121	12.273	9.244	5.57259373759736	8.5799096459803	7.71813904589686	5.92894310189599	11.3404598864899	8.21198827315621
AccIA_01908	Glutathione-regulated potassium-efflux system protein KefC	1748	7.601	6.882	7.438	3.553	7.759	6.213	6.34393641450927	5.42422544961796	5.18745109175218	5.54657187907833	5.49303525751852	7.0175515597123
AccIA_01909	hypothetical protein	435	3.772	10.274	6.53	0.823	5.64	3.58	1.46947922013541	3.94285752491884	2.9890672635559	2.7524890314279	8.20044234753637	6.16087815070198
AccIA_01910	Murein DD-endopeptidase MepH	483	31.596	36.361	33.196	12.597	37.747	27.121	22.4921381968965	26.3884828001971	22.6442718589105	23.0561090766161	29.0224142689089	31.319526966417
AccIA_01911	Glutarate-semialdehyde dehydrogenase DavD	1448	36.955	46.19	37.532	19.065	46.956	37.721	34.0408521651053	32.8263861595902	31.4945827510034	26.9666575176081	36.8676690707324	35.4104255363165
AccIA_01912	putative protein	579	4.634	5.226	5.65	2.569	6.959	4.281	4.58698920598771	4.86495487870748	3.57435669141978	3.38150428728443	4.17125868291075	5.3306219833792
AccIA_01913	hypothetical protein	487	15.029	20.589	19.439	6.29	23.293	17.612	11.2308922170738	16.2838617602721	14.7048750407113	10.9669028773409	16.4336098397339	18.3401700415767
AccIA_01914	hypothetical protein	278	9.291	10.996	9.151	6.032	8.28	10.61	10.7702292294737	5.7884504089234	8.85866024199109	6.77979204427269	8.7767241632772	8.63372066723948
AccIA_01915	hypothetical protein	779	5.725	6.583	4.243	1.346	6.677	4.433	2.40330380352645	4.66781200246154	3.70126680987243	4.17762452410517	5.2543811537699	4.00315558858017
AccIA_01916	hypothetical protein	1281	8.216	11.254	7.35	3.938	8.274	8.376	7.03135986499789	5.78425587964157	6.99341547473303	5.99534726463722	8.98265312236464	6.93452594298002
AccIA_01917	hypothetical protein	288	61.719	41.346	56.739	21.174	49.93	62.347	37.8065042614183	34.9054745069499	52.0556918103128	45.037346376113	33.0013129551527	53.5317098610535
AccIA_01918	hypothetical protein	753	29.61	20.902	31.84	12.545	20.412	25.329	22.3992913931941	14.2697886167807	21.1480683571529	21.6068929534942	16.683438383123	30.040177690406
AccIA_01919	hypothetical protein	1209	11.802	15.119	15.724	3.177	14.517	12.583	5.67258260312298	10.1486635973842	10.5059869769061	8.61210910628633	12.0675966373761	14.8351681533902
AccIA_01920	tRNA dimethylallyltransferase	838	2.536	5.787	5.207	0.525	7.018	3.381	0.937395614302664	4.90620108331213	2.82291520058171	1.85055996386563	4.61903444278693	4.91266348096558
AccIA_01921	DNA mismatch repair protein MutL	1860	9.59	7.561	5.925	3.165	8.789	6.731	5.65115641765321	6.14428630966519	5.61994741647899	6.99797715042246	6.03499558007811	5.59007703566757
AccIA_01922	Catalase	1417	6.121	2.981	5.273	1.67	3.805	2.493	2.98181081121038	2.66003065289294	2.08149292962147	4.46659208944066	2.37935746914599	4.97493269351478
AccIA_01923	hypothetical protein	819	16.885	27.068	18.733	6.942	25.725	17	12.3950482942649	17.9840442958399	14.1938948269414	12.3212559108325	21.6049808704608	17.6740781618836
AccIA_01924	Deoxyuridine 5'-triphosphate nucleotidohydrolase	464	11.86	24.742	16.081	4.662	28.307	14.46	8.32407305500766	19.7890900634535	12.0731599527984	8.65443263858294	19.7484275416337	15.1719879849064
AccIA_01925	Disulfide bond formation protein B	488	20.225	29.012	15.111	13.017	31.059	10.753	23.2420546883386	21.7129808273855	8.97805594553537	14.758507598258	23.1566316319569	14.2568192550165
AccIA_01926	hypothetical protein	1164	80.558	77.235	52.824	39.466	77.494	46.697	70.467152979179	54.1751420276703	38.9889592196285	58.7844674956969	61.646988973328	49.8380133893846
AccIA_01927	Transcriptional regulatory protein RstA	766	34.731	22.336	20.672	15.007	28.727	21.912	26.7952304454097	20.0827071131815	18.2950954969377	25.3437689688553	17.8280202720043	19.503472148746
AccIA_01928	Sensor protein RstB	1407	16.276	13.33	13.571	5.518	17.93	12.831	9.85247428518496	12.534651670531	10.7130508543815	11.876858821718	10.6396628861845	12.8038709622016
AccIA_01929	hypothetical protein	238	40.517	67.312	35.795	21.655	74.292	30.017	38.6653371956651	51.9366615676011	25.0622435894295	29.5659061734794	53.7267057910617	33.7716130787714
AccIA_01930	putative MscS family protein.1	1365	13.662	30.619	19.522	5.334	31.012	15.82	9.52393944131507	21.6801236813445	13.2086715389537	9.96938100407421	24.4392976678233	18.4184782937219
AccIA_01931	Ribosomal RNA small subunit methyltransferase B	1276	3.764	7.007	6.977	1.268	10.607	7.22	2.26403359797291	7.41522868205924	6.02823062650101	2.74665130283526	5.59280704002213	6.58261054478525
AccIA_01932	hypothetical protein	864	1.347	4.351	3.837	0.927	5.641	4.178	1.65517282754013	3.94355661313248	3.48835838746831	0.982927551785095	3.47285620538551	3.6201055841108
AccIA_01933	Phosphoribosylglycinamide formyltransferase	206	1.272	4.394	2.028	0	9.755	3.698	0	6.81960552403959	3.08758959235467	0.928198846229132	3.50717769856675	1.91336307651204
AccIA_01934	hypothetical protein	288	3.444	8.433	2.917	1.271	6.921	9.076	2.26939014434036	4.83838952658923	7.57786996760709	2.51314215912982	6.73100353482326	2.75211050009153
AccIA_01935	Protein DedA	628	8.212	18.992	10.728	4.721	20.009	15.69	8.42941846690072	13.9880560666846	13.1001299902771	5.9924284003409	15.1589255464679	10.1215774579986
AccIA_01936	hypothetical protein	542	17.485	13.758	14.64	5.505	20.48	9.252	9.82926258425937	14.3173266153081	7.72481852581542	12.7590855552802	10.9812814694769	13.8124435109153
AccIA_01937	hypothetical protein	1189	3.006	2.294	2.848	2.11	2.136	1.64	3.7674376117688	1.49325242433096	1.36929338330494	2.193526518683	1.83101175250617	2.68701086879008
AccIA_01938	Aldo-keto reductase YhdN	923	7.352	6.104	5.397	2.906	6.875	7.088	5.18870791459722	4.80623146876188	5.91801920784476	5.36487257663253	4.87205568321608	5.0919233352739
AccIA_01939	Universal stress protein F	410	264.468	222.754	187.49	99.954	220.227	206.329	178.469411870492	153.958100024876	172.271301514588	192.986550679659	177.796509118466	176.891737285622
AccIA_01940	Inner membrane protein YohK	721	43.911	41.321	41.232	14.538	52.186	33.728	25.9578236966326	36.4826175169175	28.1606873366518	32.0425625289052	32.981358598652	38.9012753307418
AccIA_01941	Holin-like protein CidA	359	16.184	18.858	15.465	6.264	20.63	12.784	11.1844688152226	14.4221898473538	10.67380890986	11.8097249429027	15.051970195624	14.5908086677804
AccIA_01942	hypothetical protein	157	21.439	13.794	15.475	14.357	9.258	14.421	25.6346453991302	6.47215868186145	12.0405974881954	15.6443829121905	11.0100157428379	14.6002433969545
AccIA_01943	RNA-binding protein Hfq	240	97.479	55.646	62.658	35.204	67.175	66.279	62.8572861064971	46.9612507511388	55.3386561902854	71.1319931851962	44.4152048735652	59.1161260592166
AccIA_01944	GTPase HflX	1173	28.063	34.292	22.804	12.44	34.077	26.124	22.2118122703336	23.8228290561453	21.8118416740599	20.4780221868932	27.3709917249092	21.5149564086689
AccIA_01945	Modulator of FtsH protease HflK	1278	78.532	86.099	57.774	34.387	93.887	57.732	61.3985199790966	65.6352951138395	48.2024668322931	57.3060627296118	68.7220056142237	54.5082043305752
AccIA_01946	Modulator of FtsH protease HflC	884	44.144	75.207	44.31	17.875	77.683	54.633	31.916088772686	54.3072697000479	45.6150032988407	32.2125863741657	60.0282915739895	41.8052849705367
AccIA_01947	hypothetical protein	186	9.312	15.892	9.097	3.154	16.812	17.022	5.63151574763925	11.7530710476836	14.2122633967175	6.79511608182836	12.6845853403784	8.58277312969922
AccIA_01948	ATP phosphoribosyltransferase regulatory subunit	1161	11.711	37.284	19.541	5.202	40.669	21.543	9.28825140114754	28.4312185604476	17.9870044856941	8.5457049435451	29.7591291109155	18.4364042791527
AccIA_01949	Adenylosuccinate synthetase	1306	15.957	45.477	26.034	8.824	51.565	27.982	15.755388382108	36.0484837362482	23.3631508851456	11.6440793940867	36.2985708233319	24.5623739319105
AccIA_01950	Putative transport protein YdiK	461	10.234	16.631	14.013	5.395	18.734	10.966	9.63285588411976	13.096718594296	9.15589709836704	7.46791430212967	13.2744361185397	13.2208859916978
AccIA_01951	Outer membrane protein OprM	1553	4.276	7.069	6.006	1.794	7.03	4.132	3.20321472773139	4.91459014187579	3.44995137793659	3.12026593276397	5.64229384414392	5.66649834197796
AccIA_01952	Multidrug resistance protein MdtN	1111	2.355	5.237	3.904	1.187	4.632	3.022	2.11940684605193	3.23817660557164	2.52317353923629	1.71848135445724	4.18003859977107	3.68331826957742
AccIA_01953	hypothetical protein	997	2.856	4.232	2.682	0.974	4.091	1.965	1.73909205396342	2.85996988199343	1.64064725499647	2.08406910757107	3.37787346844208	2.53039436449965
AccIA_01954	hypothetical protein	460	11.254	14.497	11.025	3.831	15.007	11.92	6.84030971122573	10.4912168220668	9.95242507865541	8.21222469769076	11.5711322476382	10.40178891447
AccIA_01955	Acetyl-/propionyl-coenzyme A carboxylase alpha chain	1989	103.432	46.539	61.212	23.123	71.025	88.371	41.286473884801	49.6527403736455	73.7840399853907	75.4759929741915	37.1462318874825	57.7518642206385
AccIA_01956	Propionyl-CoA carboxylase beta chain	471	68	35.28	46.234	16.073	65.741	84.701	28.698589921308	45.9587582527818	70.719828572751	49.6206930374064	28.1595878938177	43.6205268636379
AccIA_01957	hypothetical protein	862	146.164	77.321	102.668	41.421	113.793	182.994	73.9578356952965	79.5513450945194	152.788093527137	106.658220251757	61.7156319596904	96.8644774848807
AccIA_01958	putative GTPase	1003	62.26	31.411	37.057	23.052	52.035	67.211	41.1597022874381	36.3770551966581	56.1168156007977	45.43212277219	25.0714516817661	34.9622759005457
AccIA_01959	Methylmalonyl-CoA mutase	2032	119.423	90.387	93.65	108.701	129.202	171.117	194.087315562503	90.3235953784688	142.871570653043	87.1448827147969	72.1445768412273	88.356238715657
AccIA_01960	Putative L-lactate dehydrogenase operon regulatory protein	672	37.146	6.038	17.385	82.088	13.921	37.266	146.569392736909	9.73200702205588	31.1146873306353	27.1060332877573	4.81937618205418	16.4022766692119
AccIA_01961	putative enoyl-CoA hydratase echA8	777	30.171	5.637	15.433	26.753	12.078	27.859	47.767894989408	8.44358744432087	23.2604538813977	22.0162636710528	4.49930830378261	14.5606175344232
AccIA_01962	hypothetical protein	800	14.466	16.201	18.474	5.553	21.195	14.092	9.91496732613847	14.8171746880594	11.7659038765446	10.5560727276341	12.9312211867273	17.4297186762739
AccIA_01963	dTDP-4-dehydrorhamnose reductase	886	4.544	9.231	9.148	2.304	13.855	8.829	4.11382761019684	9.68586719995576	7.37164102512152	3.31582984061728	7.36794659432628	8.63089024848724
AccIA_01964	hypothetical protein	110	0.964	0.99	0	0	0	0	0	0	0	0.703446295412644	0.790192517428558	0
AccIA_01965	hypothetical protein	1448	11.184	10.767	10.697	3.955	11.105	13.086	7.06171362774674	7.76337461245101	10.9259592767856	8.1611445725052	8.59394225773059	10.0923297975588
AccIA_01966	Response regulator PleD	1901	57.001	45.131	41.46	23.583	46.768	39.314	42.1078109944757	32.6949575754263	32.8246341897868	41.5945459386059	36.0224025293619	39.1163871559118
AccIA_01967	hypothetical protein	481	20.613	20.702	20.867	6.34	21.408	17.446	11.3201679898646	14.9660804775643	14.5662758324012	15.0416374350009	16.5238035311172	19.6874493676414
AccIA_01968	Caffeate CoA-transferase	1915	48.743	35.062	32.583	20.414	38.988	30.031	36.4495125149992	27.2560512733219	25.073932679287	35.5685505988574	27.9855859051314	30.7411780680433
AccIA_01969	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIA_01970	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	584	8.861	1.586	8.14	4.913	2.062	2.967	8.77223743441713	1.44151989652175	2.47725211479619	6.4660141324185	1.26590437640575	7.6798695477357
AccIA_01971	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit	1151	5.867	0.951	4.725	2.68	2.018	0.927	4.78518142158313	1.41076001512167	0.773984735563218	4.28124420662446	0.759063721287433	4.45790953477287
AccIA_01972	Hydrogenase-2 large chain	1689	12.802	3.74	8.423	4.968	4.617	3.924	8.87044078448693	3.22769028236707	3.27628490005401	9.34182518036584	2.98517173250789	7.94687238336336
AccIA_01973	Hydrogenase 2 maturation protease	491	6.031	2.453	5.218	2.466	3.997	3.006	4.4030811140388	2.79425558991145	2.50981457939917	4.4009176427735	1.95792145985076	4.92304168305711
AccIA_01974	hypothetical protein	252	4.238	2.337	2.779	0.996	0.577	0.606	1.77837339399134	0.403373899269179	0.505970603830971	3.09253672194895	1.86533324568741	2.62191123748864
AccIA_01975	AB hydrolase superfamily protein YdjP	834	26.784	29.922	27.841	13.288	31.271	22.608	23.7259293768644	21.8611875286768	18.8762102498525	19.5447153281455	23.8829702085831	26.2672294936744
AccIA_01976	putative 2-phosphosulfolactate phosphatase	723	4.488	10.607	7.933	1.125	10.157	4.456	2.00870488779142	7.1006389859221	3.7204703146383	3.27496574046882	8.46623437612597	7.48457065383136
AccIA_01977	Thiol-disulfide oxidoreductase ResA	586	4.703	23.253	10.089	1.767	24.908	12.34	3.1550058104244	17.4128892252976	10.3030977743798	3.43185469639592	18.5599460684508	9.51869826377217
AccIA_01978	hypothetical protein	1133	3.399	17.196	6.163	1.87	16.495	4.456	3.3389139023733	11.5314600839603	3.7204703146383	2.48030493579624	13.725404575456	5.81462359001168
AccIA_01979	Mechanosensitive channel MscK	2320	9.063	10.822	10.072	3.068	11.285	10.43	5.47796141843919	7.88921049090587	8.70837194382348	6.61341677938256	8.63784184203218	9.50265922417616
AccIA_01980	hypothetical protein	1170	11.366	21.466	17.179	6.354	24.757	13.999	11.345165206246	17.3073269050382	11.6882549224914	8.29395289798767	17.1336086657792	16.207921248225
AccIA_01981	hypothetical protein	1686	10.598	24.687	12.603	6.055	27.115	13.273	10.8112960849574	18.9557769127969	11.082092119882	7.73353095309461	19.7045279573321	11.8905891781466
AccIA_01982	hypothetical protein	506	11.603	29.264	17.3	3.7	33.838	22.045	6.60640718651402	23.6557469730858	18.4061418505838	8.46689560754451	23.3577715454842	16.3220814712319
AccIA_01983	ADP-ribose pyrophosphatase	720	5.217	14.506	8.275	2.068	15.012	7.001	3.69244596262459	10.494712263135	5.84537986373041	3.80692875847278	11.5783158159784	7.80723839158635
AccIA_01984	hypothetical protein	469	9.665	22.818	15.774	3.659	24.774	15.857	6.53320105282562	17.3192114046701	13.2395641335771	7.05270585597843	18.2127402653382	14.8823417992608
AccIA_01985	putative signaling protein	2888	9.563	10.26	10.29	2.872	12.102	10.457	5.12800038909953	8.46036556144819	8.73091518854862	6.97827481642232	8.18926790789597	9.70833632017203
AccIA_01986	hypothetical protein	1304	52.109	34.232	30.392	21.815	38.544	35.268	38.9510196685955	26.9456561064666	29.4464872209747	38.024774904209	27.3231012693075	28.674028905993
AccIA_01987	1,4-alpha-glucan branching enzyme GlgB	2190	130.57	70.648	83.01	51.839	67.794	78.222	92.559335713973	47.3939863553808	65.3102847737066	95.2790277925611	56.3894151225179	78.3176868743907
AccIA_01988	hypothetical protein	1176	12.086	20.033	18.685	4.519	20.41	14.926	8.06874434482617	14.2683904403535	12.4622396580546	8.81934847132491	15.9898249511579	17.6287914618479
AccIA_01989	hypothetical protein	838	5.763	14.753	13.344	1.727	20.529	9.641	3.08358519219181	14.3515819377764	8.04960823685543	4.20535373492019	11.7754648582056	12.589702609949
AccIA_01990	L-serine dehydratase 1	1352	13.933	4.201	11.417	5.261	6.503	9.327	9.39359681304061	4.54617065328851	7.78743865005193	10.1671340601498	3.35313006638118	10.7716302980956
AccIA_01991	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase	1741	6.43	8.15	8.561	3.174	10.129	6.613	5.66722605675554	7.08106451594023	5.52142508768022	4.69207435633122	6.5051202192351	8.07707164596625
AccIA_01992	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	333	12.784	9.147	16.844	4.163	18.177	10.899	7.43310084255618	12.7073264592996	9.0999564540491	9.32869029103241	7.30089995648386	15.8918578208919
AccIA_01993	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	1116	11.291	14.936	13.827	5.394	20.896	11.49	9.63107036866395	14.6081473121816	9.59340303303277	8.2392241924317	11.9215307477909	13.0454000290592
AccIA_01994	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	939	11.638	21.054	16.884	5.541	20.256	18.996	9.89354114066869	14.1607308554532	15.8604250666223	8.49243567013729	16.8047608706473	15.9295967375884
AccIA_01995	Bifunctional polymyxin resistance protein ArnA	939	5.826	14.623	7.184	1.899	17.263	7.469	3.39069385059192	12.0683598320344	6.23612943896621	4.2513258475872	11.6717022044018	6.77790943868959
AccIA_01996	Bifunctional polymyxin resistance protein ArnA	1043	9.575	21.535	12.872	4.2	27.593	15.94	7.49916491442132	19.2899410789159	13.3088637377321	6.98703140931127	17.1886826897212	12.1443833929305
AccIA_01997	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	839	5.697	10.4	9.45	2.748	16.444	10.574	4.90659647257852	11.4958065850648	8.82860258235757	4.15719247403095	8.3010123043	8.91581906954574
AccIA_01998	hypothetical protein	153	0.928	0.979	3.284	0.955	2.503	1.72	1.70516726030294	1.74981779873614	1.43608818249054	0.677176516745782	0.781412600568241	3.09836506078182
AccIA_01999	hypothetical protein	1124	7.421	7.064	7.425	1.558	5.441	6.585	2.78183308015915	3.80373897040486	5.49804690796526	5.41522298574402	5.63830297284377	7.00528641178594
AccIA_02000	hypothetical protein	678	10.764	7.922	8.677	4.774	8.766	9.388	8.5240507860589	6.12820728075151	7.83836968443095	7.8546638213918	6.32313648794852	8.18651450438607
AccIA_02001	Cytosol non-specific dipeptidase	1526	9.851	17.14	11.073	3.512	17.131	9.862	6.27073028082087	11.9760801878342	8.23412886960567	7.18843304575721	13.6807068168944	10.4470756145058
AccIA_02002	hypothetical protein	185	3.784	9.481	6.086	0	9.344	1.567	0	6.53228026823433	1.30834312904807	2.76124562431685	7.56749015933349	5.74197617537094
AccIA_02003	hypothetical protein	1829	21.955	13.463	20.943	5.532	10.739	9.666	9.87747150156636	7.50750832625947	8.07048161160094	16.0209164064156	10.7458200627684	19.7591533093647
AccIA_02004	hypothetical protein	1553	44.214	20.184	35.724	14.587	22.018	21.376	26.0453139539676	15.3925242878835	17.8475703423941	32.2636664993513	16.1103492644222	33.7046265016351
AccIA_02005	hypothetical protein	343	12.764	9.509	16.58	6.662	6.576	13.887	11.8951039666369	4.59720409288409	11.5947422036315	9.31409596955081	7.5898390386143	15.6427809706951
AccIA_02006	hypothetical protein	644	13.382	16.549	15.05	5.449	13.421	14.183	9.72927371873375	9.38246291523683	11.8418829606183	9.76506050333195	13.2089858292174	14.1992674070543
AccIA_02007	hypothetical protein	268	1.649	4.337	2.624	0	4.727	1.012	0	3.30458998586726	0.844954209697925	1.20330180615711	3.46168176574511	2.47567293528974
AccIA_02008	Homoserine/homoserine lactone efflux protein	126	0.865	3.529	4.364	1.561	5.105	2.807	2.78718962652659	3.56884533062246	2.34366251642498	0.631204404078773	2.8167569636418	4.11731581158705
AccIA_02009	hypothetical protein	416	12.091	10.817	15.82	3.35	17.062	10.225	5.98147677697891	11.9278431010931	8.53721027091036	8.82299705169531	8.63385097073203	14.9257415534618
AccIA_02010	NAD-specific glutamate dehydrogenase	4673	20.9	22.619	21.21	12.136	24.705	22.374	21.669015571766	17.2709743179291	18.6808354622346	15.2510659482617	18.0539035875925	20.0110605783138
AccIA_02011	Glutaminase-asparaginase	1071	58.028	48.862	52.315	40.458	62.995	46.189	72.238384311347	44.0390620181316	38.5648122447999	42.3439643466856	39.0003906935295	49.3577856744218
AccIA_02012	Glutamate/aspartate import solute-binding protein	295	22.661	24.375	25.235	16.143	27.31	21.203	28.8235760032151	19.0920991144563	17.7031265891552	16.5360959547157	19.4554975882031	23.8085390708981
AccIA_02013	Glutamate/aspartate import solute-binding protein	613	33.129	29.971	33.552	18.827	32.023	30.736	33.6158994866215	22.3869018653326	25.6625618471101	24.17476381818	23.9220807473246	31.6554033250157
AccIA_02014	hypothetical protein	1802	14.666	13.822	13.035	5.868	15.209	11.182	10.4774046947201	10.6324326412217	9.33624305616818	10.70201594245	11.0323646221187	12.2981694784687
AccIA_02015	Pyridoxine/pyridoxamine 5'-phosphate oxidase	639	41.939	28.46	33.16	14.146	34.135	31.605	25.2579016379533	23.8633761725363	26.3881203532638	30.6035624308204	22.716039440421	31.2855619413901
AccIA_02016	hypothetical protein	447	61.94	29.764	36.892	23.271	26.77	27.72	41.5507301722615	18.7145914790917	23.1443979178127	45.1986136284846	23.7568586754986	34.8066028691727
AccIA_02017	tRNA (adenine(37)-N6)-methyltransferase	673	3.316	4.977	5.617	2.324	5.713	3.987	4.14953791931313	3.99389096451442	3.32888580441268	2.41973850164764	3.97251329216357	5.2994873771046
AccIA_02018	hypothetical protein	374	6.152	11.578	14.351	5.033	9.083	5.103	8.98649928911488	6.34981824447479	4.26067325305189	4.48921328773712	9.24126158261399	13.5397798377832
AccIA_02019	N-acetylmuramic acid 6-phosphate phosphatase	650	12.749	13.04	14.382	4.203	16.237	10.825	7.50452146078876	11.3510953248417	9.03817126480241	9.30315022843962	10.4081923507762	13.569027498223
AccIA_02020	Ubiquinone biosynthesis O-methyltransferase	682	18.716	25.649	22.955	8.067	28.71	24.804	14.4037531820564	20.0708226135496	20.7097274874974	13.657366042472	20.4723715954799	21.6574208191982
AccIA_02021	Nitrite reductase	1287	582.831	1631.06	861.138	237.622	1681.022	857.162	424.277753641577	1175.18266706633	715.674545744163	425.301149171833	1301.87010856265	812.460381154548
AccIA_02022	Cytochrome c-551	333	53.369	83.952	59.693	19.786	67.201	58.309	35.3282088087477	46.9794270446934	48.6842243214193	38.9442171575492	67.0083254779417	56.3187288590893
AccIA_02023	Putative pyruvate, phosphate dikinase regulatory protein	822	37.99	54.054	43.95	15.316	60.908	40.002	27.3469547212564	42.5800649162689	33.399069462783	27.7219136542804	43.1445114515993	41.4656347202683
AccIA_02024	putative oxidoreductase	752	35.166	41.469	47.044	15.641	45.064	41.497	27.9272472443961	31.503711259387	34.647297272564	25.6611954610799	33.0994883891362	44.3847399267418
AccIA_02025	hypothetical protein	423	14.7	23.934	17.879	6.563	31.558	20.829	11.7183379365112	22.0618258459909	17.3908609029625	10.7268262889687	19.1035027395304	16.8683522904136
AccIA_02026	hypothetical protein	1021	23.504	33.896	30.7	11.17	36.331	26.944	19.9442076414491	25.3985738896855	22.4964883657124	17.1512466051647	27.0549147179378	28.964618564556
AccIA_02027	Arylsulfatase	1278	43.664	48.193	53.182	19.104	47.192	46.831	34.1104872678821	32.9913709780088	39.1008405082644	31.8623226586076	38.4664121135702	50.1757766938182
AccIA_02028	hypothetical protein	378	7.894	9.104	12.285	3.906	9.624	16.61	6.97422337041182	6.728024968053	13.8682701809116	5.76037868878362	7.26657846330262	11.5905647904095
AccIA_02029	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIA_02030	Calcium-binding lectin RapA2	12459	36.829	33.007	37.54	15.933	37.447	32.565	28.448617757494	26.1787563361056	27.189657943491	26.8747132922741	26.3453378007721	35.4179733196558
AccIA_02031	hypothetical protein	1764	42.432	32.989	46.662	17.648	37.924	37.621	31.510776764216	26.512221414011	31.4110892520214	30.9633124553416	26.3309706640916	44.0243332722903
AccIA_02032	hypothetical protein	837	23.729	21.063	35.648	8.216	27.054	26.796	14.6697949849727	18.9131325317649	22.372917987219	17.3154327218326	16.8119444389876	33.6329225599118
AccIA_02033	hypothetical protein	1407	10.574	10.476	11.445	3.051	13.406	8.648	5.44760765569034	9.37197659203226	7.22051779196409	7.7160177673167	8.3616735480622	10.7980475397832
AccIA_02034	hypothetical protein	2183	4.37	6.639	9.634	1.93	8.714	8.063	3.44604482972218	6.09185469364233	6.73208082291934	3.18885924372744	5.29907891233151	9.0894180863496
AccIA_02035	putative membrane transporter protein YfcA	784	3.997	5.343	3.827	1.024	7.368	5.15	1.82836782675415	5.15088195808546	4.29991519757343	2.91667514809579	4.26464507133413	3.61067085493667
AccIA_02036	Sensor protein ZraS	745	13.64	12.863	12.169	6.938	12.985	10.869	12.3879062324417	9.07766045409062	9.0749084043545	9.95332725044446	10.2669155067511	11.4811219319896
AccIA_02037	hypothetical protein	578	23.263	32.08	21.604	7.42	31.112	23.178	13.2485246821443	21.7500325027083	19.3521231940499	16.9753850313115	25.6054302617254	20.3827889077742
AccIA_02038	CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase	1069	28.849	30.267	29.036	11.598	36.219	24.235	20.7084082565377	25.3202760097581	20.2346494782897	21.0515790211197	24.1583403282931	27.394679629982
AccIA_02039	hypothetical protein	908	42.319	47.167	37.846	18.347	45.076	29.91	32.7588520678305	31.5121003179506	24.9729055455187	30.8808545389706	37.6474853227806	35.7066760323839
