locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
HEJHAGKH_03659,CDS,885,,,,hypothetical protein,Acc_IF
HEJHAGKH_03660,CDS,1374,,,,hypothetical protein,Acc_IF
HEJHAGKH_03661,CDS,1908,dxs,2.2.1.7,COG1154,1-deoxy-D-xylulose-5-phosphate synthase,Acc_IF
HEJHAGKH_03662,CDS,924,ispA,2.5.1.10,COG0142,Farnesyl diphosphate synthase,Acc_IF
HEJHAGKH_03663,CDS,288,xseB,3.1.11.6,COG1722,Exodeoxyribonuclease 7 small subunit,Acc_IF
HEJHAGKH_03664,CDS,366,,,,hypothetical protein,Acc_IF
HEJHAGKH_03665,CDS,849,sseB,2.8.1.1,COG2897,Putative thiosulfate sulfurtransferase SseB,Acc_IF
HEJHAGKH_03666,CDS,660,mltF_2,4.2.2.-,,Membrane-bound lytic murein transglycosylase F,Acc_IF
HEJHAGKH_03667,CDS,480,xcpT,,COG2165,Type II secretion system protein G,Acc_IF
HEJHAGKH_03668,CDS,1203,epsF_3,,COG1459,Type II secretion system protein F,Acc_IF
HEJHAGKH_03669,CDS,1704,,,,hypothetical protein,Acc_IF
HEJHAGKH_03670,CDS,843,,,,hypothetical protein,Acc_IF
HEJHAGKH_03671,CDS,585,,,,hypothetical protein,Acc_IF
HEJHAGKH_03672,CDS,618,,,,hypothetical protein,Acc_IF
HEJHAGKH_03673,CDS,537,,,,hypothetical protein,Acc_IF
HEJHAGKH_03674,CDS,2349,sctC_3,,,Type 3 secretion system secretin,Acc_IF
HEJHAGKH_03675,CDS,543,,,,hypothetical protein,Acc_IF
HEJHAGKH_03676,CDS,450,,,,hypothetical protein,Acc_IF
HEJHAGKH_03677,CDS,639,,,,hypothetical protein,Acc_IF
HEJHAGKH_03678,CDS,396,,,,hypothetical protein,Acc_IF
HEJHAGKH_03679,CDS,240,,,,hypothetical protein,Acc_IF
HEJHAGKH_03680,CDS,360,,,,hypothetical protein,Acc_IF
HEJHAGKH_03681,CDS,609,gmk,2.7.4.8,COG0194,Guanylate kinase,Acc_IF
HEJHAGKH_03682,CDS,207,rpoZ,2.7.7.6,,DNA-directed RNA polymerase subunit omega,Acc_IF
HEJHAGKH_03683,CDS,2163,spoT,,COG0317,Bifunctional (p)ppGpp synthase/hydrolase SpoT,Acc_IF
HEJHAGKH_03684,CDS,1236,dadA1_2,1.4.99.-,COG0665,D-amino acid dehydrogenase 1,Acc_IF
HEJHAGKH_03685,CDS,789,yjjV,3.1.-.-,COG0084,putative metal-dependent hydrolase YjjV,Acc_IF
HEJHAGKH_03686,CDS,873,COQ5_5,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Acc_IF
HEJHAGKH_03687,CDS,1788,frdA,1.3.5.4,,Fumarate reductase flavoprotein subunit,Acc_IF
HEJHAGKH_03688,CDS,756,frdB,1.3.5.1,COG0479,Fumarate reductase iron-sulfur subunit,Acc_IF
HEJHAGKH_03689,CDS,399,frdC,,COG3029,Fumarate reductase subunit C,Acc_IF
HEJHAGKH_03690,CDS,369,frdD,,COG3080,Fumarate reductase subunit D,Acc_IF
HEJHAGKH_03691,CDS,804,ycgR,,COG5581,Flagellar brake protein YcgR,Acc_IF
HEJHAGKH_03692,CDS,327,flhB_2,,COG1377,Flagellar biosynthetic protein FlhB,Acc_IF
HEJHAGKH_03693,CDS,2964,bepA_7,3.4.-.-,,Beta-barrel assembly-enhancing protease,Acc_IF
HEJHAGKH_03694,CDS,1161,,,,hypothetical protein,Acc_IF
HEJHAGKH_03695,CDS,291,,,,hypothetical protein,Acc_IF
HEJHAGKH_03696,CDS,414,fliS,,COG1516,Flagellar secretion chaperone FliS,Acc_IF
HEJHAGKH_03697,CDS,1428,fliD,,COG1345,Flagellar hook-associated protein 2,Acc_IF
HEJHAGKH_03698,CDS,369,,,,hypothetical protein,Acc_IF
HEJHAGKH_03699,CDS,1755,fliC,,COG1344,Flagellin,Acc_IF
HEJHAGKH_03700,CDS,744,surE,3.1.3.5,COG0496,5'-nucleotidase SurE,Acc_IF
HEJHAGKH_03701,CDS,660,pcm_3,2.1.1.77,COG2518,Protein-L-isoaspartate O-methyltransferase,Acc_IF
HEJHAGKH_03702,CDS,336,,,,hypothetical protein,Acc_IF
HEJHAGKH_03703,CDS,567,,,,hypothetical protein,Acc_IF
HEJHAGKH_03704,CDS,351,,,,hypothetical protein,Acc_IF
HEJHAGKH_03705,CDS,333,,,,hypothetical protein,Acc_IF
HEJHAGKH_03706,CDS,489,,,,hypothetical protein,Acc_IF
HEJHAGKH_03707,CDS,1005,,,,hypothetical protein,Acc_IF
HEJHAGKH_03708,CDS,135,,,,hypothetical protein,Acc_IF
HEJHAGKH_03709,CDS,804,,,,hypothetical protein,Acc_IF
HEJHAGKH_03710,CDS,843,,,,hypothetical protein,Acc_IF
HEJHAGKH_03711,CDS,897,btuD_7,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IF
HEJHAGKH_03712,CDS,1944,,,,hypothetical protein,Acc_IF
HEJHAGKH_03713,CDS,1503,,,,hypothetical protein,Acc_IF
HEJHAGKH_03714,CDS,948,,2.4.-.-,,putative glycosyltransferase,Acc_IF
HEJHAGKH_03715,CDS,636,,3.1.3.5,COG0546,5'-nucleotidase,Acc_IF
HEJHAGKH_03716,CDS,1101,spsE,,COG2089,Spore coat polysaccharide biosynthesis protein SpsE,Acc_IF
HEJHAGKH_03717,CDS,729,,,,hypothetical protein,Acc_IF
HEJHAGKH_03718,CDS,216,hisB_2,4.2.1.19,,Imidazoleglycerol-phosphate dehydratase,Acc_IF
HEJHAGKH_03719,CDS,660,hisH_2,4.3.2.10,COG0118,Imidazole glycerol phosphate synthase subunit HisH,Acc_IF
HEJHAGKH_03720,CDS,1083,,,,hypothetical protein,Acc_IF
HEJHAGKH_03721,CDS,1251,mnmC,,COG0665,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,Acc_IF
HEJHAGKH_03722,CDS,1515,lysS,6.1.1.6,,Lysine--tRNA ligase,Acc_IF
HEJHAGKH_03723,CDS,486,,,,hypothetical protein,Acc_IF
HEJHAGKH_03724,CDS,1140,prfB,,COG1186,Peptide chain release factor RF2,Acc_IF
HEJHAGKH_03725,CDS,825,,,,hypothetical protein,Acc_IF
HEJHAGKH_03726,CDS,813,,,,hypothetical protein,Acc_IF
HEJHAGKH_03727,CDS,570,,,,hypothetical protein,Acc_IF
HEJHAGKH_03728,CDS,1005,recJ,3.1.-.-,COG0608,Single-stranded-DNA-specific exonuclease RecJ,Acc_IF
HEJHAGKH_03729,CDS,2376,,,,hypothetical protein,Acc_IF
HEJHAGKH_03730,CDS,1155,,,,hypothetical protein,Acc_IF
HEJHAGKH_03731,CDS,387,,,,hypothetical protein,Acc_IF
HEJHAGKH_03732,CDS,1107,,3.1.4.-,COG3437,putative cyclic di-GMP phosphodiesterase,Acc_IF
HEJHAGKH_03733,CDS,894,,,,hypothetical protein,Acc_IF
HEJHAGKH_03734,CDS,3231,rcsC_8,2.7.13.3,,Sensor histidine kinase RcsC,Acc_IF
HEJHAGKH_03735,CDS,921,ftsK,,COG1674,DNA translocase FtsK,Acc_IF
HEJHAGKH_03736,CDS,624,lolA,,COG2834,Outer-membrane lipoprotein carrier protein,Acc_IF
HEJHAGKH_03737,CDS,1590,metH,2.1.1.13,COG0646,Methionine synthase,Acc_IF
HEJHAGKH_03738,CDS,1047,murB,1.3.1.98,COG0812,UDP-N-acetylenolpyruvoylglucosamine reductase,Acc_IF
HEJHAGKH_03739,CDS,480,,,,hypothetical protein,Acc_IF
HEJHAGKH_03740,CDS,1410,,,,hypothetical protein,Acc_IF
HEJHAGKH_03741,CDS,789,rluB_2,5.4.99.22,COG1187,Ribosomal large subunit pseudouridine synthase B,Acc_IF
HEJHAGKH_03742,CDS,345,fbp_2,5.2.1.8,COG0545,FK506-binding protein,Acc_IF
HEJHAGKH_03743,CDS,1098,,,,hypothetical protein,Acc_IF
HEJHAGKH_03744,CDS,834,tcdA,6.1.-.-,COG1179,tRNA threonylcarbamoyladenosine dehydratase,Acc_IF
HEJHAGKH_03745,CDS,1815,,,,hypothetical protein,Acc_IF
HEJHAGKH_03746,tRNA,69,,,,tRNA-Thr(tgt),Acc_IF
HEJHAGKH_03747,CDS,1284,ureC1,3.5.1.5,,Urease subunit alpha 1,Acc_IF
HEJHAGKH_03748,CDS,549,ureE,,,Urease accessory protein UreE,Acc_IF
HEJHAGKH_03749,CDS,672,ureF,,COG0830,Urease accessory protein UreF,Acc_IF
HEJHAGKH_03750,CDS,657,ureG,,COG0378,Urease accessory protein UreG,Acc_IF
HEJHAGKH_03751,CDS,1005,,,COG1638,Solute-binding protein,Acc_IF
HEJHAGKH_03752,CDS,519,,,,hypothetical protein,Acc_IF
HEJHAGKH_03753,CDS,1299,dctM_4,,COG1593,C4-dicarboxylate TRAP transporter large permease protein DctM,Acc_IF
HEJHAGKH_03754,CDS,888,cheR,2.1.1.80,,Chemotaxis protein methyltransferase,Acc_IF
HEJHAGKH_03755,CDS,630,,,,hypothetical protein,Acc_IF
HEJHAGKH_03756,CDS,1563,,,,hypothetical protein,Acc_IF
HEJHAGKH_03757,CDS,870,acrE,,,Multidrug export protein AcrE,Acc_IF
HEJHAGKH_03758,CDS,3165,bepE_2,,,Efflux pump membrane transporter BepE,Acc_IF
HEJHAGKH_03759,CDS,1470,oprM_3,,COG1538,Outer membrane protein OprM,Acc_IF
HEJHAGKH_03760,CDS,591,,,,hypothetical protein,Acc_IF
HEJHAGKH_03761,CDS,468,,,,hypothetical protein,Acc_IF
HEJHAGKH_03762,CDS,2085,,,,hypothetical protein,Acc_IF
HEJHAGKH_03763,CDS,297,,,,hypothetical protein,Acc_IF
HEJHAGKH_03764,CDS,555,,,,hypothetical protein,Acc_IF
HEJHAGKH_03765,CDS,963,ispB,2.5.1.90,COG0142,Octaprenyl diphosphate synthase,Acc_IF
HEJHAGKH_03766,CDS,336,rplU,,COG0261,50S ribosomal protein L21,Acc_IF
HEJHAGKH_03767,CDS,336,,,,hypothetical protein,Acc_IF
HEJHAGKH_03768,CDS,774,,,,hypothetical protein,Acc_IF
HEJHAGKH_03769,CDS,633,,,,hypothetical protein,Acc_IF
HEJHAGKH_03770,CDS,891,,,,hypothetical protein,Acc_IF
HEJHAGKH_03771,CDS,768,pxpB,3.5.2.9,COG2049,5-oxoprolinase subunit B,Acc_IF
HEJHAGKH_03772,CDS,1062,pxpC,3.5.2.9,COG1984,5-oxoprolinase subunit C,Acc_IF
HEJHAGKH_03773,CDS,774,pxpA,3.5.2.9,COG1540,5-oxoprolinase subunit A,Acc_IF
HEJHAGKH_03774,CDS,1077,zapE,,COG1485,Cell division protein ZapE,Acc_IF
HEJHAGKH_03775,CDS,912,,,,hypothetical protein,Acc_IF
HEJHAGKH_03776,CDS,1284,,2.5.1.-,COG2873,O-acetyl-L-homoserine sulfhydrylase,Acc_IF
HEJHAGKH_03777,CDS,1053,virS_4,,,HTH-type transcriptional regulator VirS,Acc_IF
HEJHAGKH_03778,CDS,1323,,,,hypothetical protein,Acc_IF
HEJHAGKH_03779,CDS,495,,,,hypothetical protein,Acc_IF
HEJHAGKH_03780,CDS,711,,,,hypothetical protein,Acc_IF
HEJHAGKH_03781,CDS,3237,,,,hypothetical protein,Acc_IF
HEJHAGKH_03782,CDS,804,,,,hypothetical protein,Acc_IF
HEJHAGKH_03783,CDS,642,,,,hypothetical protein,Acc_IF
HEJHAGKH_03784,CDS,342,,,,hypothetical protein,Acc_IF
HEJHAGKH_03785,CDS,480,,,,hypothetical protein,Acc_IF
HEJHAGKH_03786,CDS,1560,,,,hypothetical protein,Acc_IF
HEJHAGKH_03787,CDS,333,,,,hypothetical protein,Acc_IF
HEJHAGKH_03788,CDS,567,,,,hypothetical protein,Acc_IF
HEJHAGKH_03789,CDS,1485,nuoM_2,7.1.1.-,COG1008,NADH-quinone oxidoreductase subunit M,Acc_IF
HEJHAGKH_03790,CDS,609,,,,hypothetical protein,Acc_IF
HEJHAGKH_03791,CDS,507,,,,hypothetical protein,Acc_IF
HEJHAGKH_03792,CDS,210,,,,hypothetical protein,Acc_IF
HEJHAGKH_03793,CDS,360,,,,hypothetical protein,Acc_IF
HEJHAGKH_03794,CDS,180,,,,hypothetical protein,Acc_IF
HEJHAGKH_03795,CDS,237,,,,hypothetical protein,Acc_IF
HEJHAGKH_03796,CDS,303,,,,hypothetical protein,Acc_IF
HEJHAGKH_03797,CDS,387,yjbI_2,,COG2346,Group 2 truncated hemoglobin YjbI,Acc_IF
HEJHAGKH_03798,CDS,537,,,,hypothetical protein,Acc_IF
HEJHAGKH_03799,CDS,276,,,,hypothetical protein,Acc_IF
HEJHAGKH_03800,CDS,1443,IMPDH_2,1.1.1.205,,Inosine-5'-monophosphate dehydrogenase,Acc_IF
HEJHAGKH_03801,CDS,360,mrpG,,COG1320,Na(+)/H(+) antiporter subunit G,Acc_IF
HEJHAGKH_03802,CDS,270,mrpF,,COG2212,Na(+)/H(+) antiporter subunit F,Acc_IF
HEJHAGKH_03803,CDS,492,mnhE1,,COG1863,Na(+)/H(+) antiporter subunit E1,Acc_IF
HEJHAGKH_03804,CDS,1521,ndhB_2,7.1.1.-,,"NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic",Acc_IF
HEJHAGKH_03805,CDS,327,mnhC1,,COG1006,Na(+)/H(+) antiporter subunit C1,Acc_IF
HEJHAGKH_03806,CDS,1437,,,,hypothetical protein,Acc_IF
HEJHAGKH_03807,CDS,258,,,,hypothetical protein,Acc_IF
HEJHAGKH_03808,CDS,633,,,,hypothetical protein,Acc_IF
HEJHAGKH_03809,CDS,759,,,,hypothetical protein,Acc_IF
HEJHAGKH_03810,CDS,1671,,,,hypothetical protein,Acc_IF
HEJHAGKH_03811,CDS,1587,,,,hypothetical protein,Acc_IF
HEJHAGKH_03812,CDS,1287,,,,hypothetical protein,Acc_IF
HEJHAGKH_03813,CDS,510,,,,hypothetical protein,Acc_IF
HEJHAGKH_03814,CDS,801,COQ5_6,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Acc_IF
HEJHAGKH_03815,CDS,2172,rnr,3.1.13.1,COG0557,Ribonuclease R,Acc_IF
HEJHAGKH_03816,CDS,2850,menE_2,6.2.1.26,,2-succinylbenzoate--CoA ligase,Acc_IF
HEJHAGKH_03817,CDS,468,napB,,COG3043,"Periplasmic nitrate reductase, electron transfer subunit",Acc_IF
HEJHAGKH_03818,CDS,903,napH_2,,COG0348,Ferredoxin-type protein NapH,Acc_IF
HEJHAGKH_03819,CDS,954,napF,,,Ferredoxin-type protein NapF,Acc_IF
HEJHAGKH_03820,CDS,1038,napA_2,1.9.6.1,COG0243,Periplasmic nitrate reductase,Acc_IF
HEJHAGKH_03821,CDS,420,fusA_4,,COG0480,Elongation factor G,Acc_IF
HEJHAGKH_03822,CDS,243,,,,hypothetical protein,Acc_IF
HEJHAGKH_03823,CDS,657,,,,hypothetical protein,Acc_IF
HEJHAGKH_03824,CDS,402,,,,hypothetical protein,Acc_IF
HEJHAGKH_03825,CDS,423,,,,hypothetical protein,Acc_IF
HEJHAGKH_03826,CDS,348,pccB,6.4.1.3,COG4799,Propionyl-CoA carboxylase beta chain,Acc_IF
HEJHAGKH_03827,CDS,1998,accA1_2,,COG4770,Acetyl-/propionyl-coenzyme A carboxylase alpha chain,Acc_IF
HEJHAGKH_03828,tRNA,82,,,,tRNA-Ser(cga),Acc_IF
HEJHAGKH_03829,CDS,1029,,,,hypothetical protein,Acc_IF
HEJHAGKH_03830,CDS,1146,aaeA,,,p-hydroxybenzoic acid efflux pump subunit AaeA,Acc_IF
HEJHAGKH_03831,CDS,1125,ydiK_3,,COG0628,Putative transport protein YdiK,Acc_IF
HEJHAGKH_03832,CDS,282,,,,hypothetical protein,Acc_IF
HEJHAGKH_03833,CDS,492,,,,hypothetical protein,Acc_IF
HEJHAGKH_03834,CDS,201,,,,hypothetical protein,Acc_IF
HEJHAGKH_03835,CDS,708,,,,hypothetical protein,Acc_IF
HEJHAGKH_03836,CDS,213,,,,hypothetical protein,Acc_IF
HEJHAGKH_03837,CDS,258,,,,hypothetical protein,Acc_IF
HEJHAGKH_03838,CDS,222,,,,hypothetical protein,Acc_IF
HEJHAGKH_03839,CDS,1488,,,,hypothetical protein,Acc_IF
HEJHAGKH_03840,CDS,885,dauP,3.1.1.-,,Rhodomycin D methylesterase DauP,Acc_IF
HEJHAGKH_03841,CDS,1428,dinG_3,3.1.-.-,,3'-5' exonuclease DinG,Acc_IF
HEJHAGKH_03842,CDS,657,,,,hypothetical protein,Acc_IF
HEJHAGKH_03843,CDS,783,ycfH_2,3.1.-.-,COG0084,putative metal-dependent hydrolase YcfH,Acc_IF
HEJHAGKH_03844,CDS,381,,,,hypothetical protein,Acc_IF
HEJHAGKH_03845,CDS,1032,,,,hypothetical protein,Acc_IF
HEJHAGKH_03846,CDS,636,tmk,2.7.4.9,,Thymidylate kinase,Acc_IF
HEJHAGKH_03847,CDS,954,mltG,4.2.2.-,COG1559,Endolytic murein transglycosylase,Acc_IF
HEJHAGKH_03848,CDS,1017,ygfZ,,,tRNA-modifying protein YgfZ,Acc_IF
HEJHAGKH_03849,CDS,783,,,,hypothetical protein,Acc_IF
HEJHAGKH_03850,CDS,489,,,,hypothetical protein,Acc_IF
HEJHAGKH_03851,CDS,471,tadA,3.5.4.33,COG0590,tRNA-specific adenosine deaminase,Acc_IF
HEJHAGKH_03852,CDS,1254,mshA_7,2.4.1.250,,D-inositol-3-phosphate glycosyltransferase,Acc_IF
HEJHAGKH_03853,CDS,483,,,,hypothetical protein,Acc_IF
HEJHAGKH_03854,CDS,372,,,,hypothetical protein,Acc_IF
HEJHAGKH_03855,CDS,1056,rpfG,3.1.4.-,COG3437,Cyclic di-GMP phosphodiesterase response regulator RpfG,Acc_IF
HEJHAGKH_03856,CDS,927,cysL_2,,COG0583,HTH-type transcriptional regulator CysL,Acc_IF
HEJHAGKH_03857,CDS,777,fpr_2,1.18.1.2,COG1018,Ferredoxin--NADP reductase,Acc_IF
HEJHAGKH_03858,CDS,1668,ettA,,COG0488,Energy-dependent translational throttle protein EttA,Acc_IF
HEJHAGKH_03859,CDS,1419,pknD_6,2.7.11.1,,Serine/threonine-protein kinase PknD,Acc_IF
HEJHAGKH_03860,CDS,873,,,,hypothetical protein,Acc_IF
HEJHAGKH_03861,CDS,1212,,,,hypothetical protein,Acc_IF
HEJHAGKH_03862,CDS,903,gltR,,COG0583,HTH-type transcriptional regulator GltR,Acc_IF
HEJHAGKH_03863,CDS,207,,,,hypothetical protein,Acc_IF
HEJHAGKH_03864,CDS,357,,,,hypothetical protein,Acc_IF
HEJHAGKH_03865,CDS,1980,acsA_2,6.2.1.1,COG0365,Acetyl-coenzyme A synthetase,Acc_IF
HEJHAGKH_03866,CDS,405,,,,hypothetical protein,Acc_IF
HEJHAGKH_03867,CDS,1794,dmdC,1.3.8.-,COG1960,3-methylmercaptopropionyl-CoA dehydrogenase,Acc_IF
HEJHAGKH_03868,CDS,1695,,,,hypothetical protein,Acc_IF
HEJHAGKH_03869,CDS,666,,,,hypothetical protein,Acc_IF
HEJHAGKH_03870,CDS,936,etfA,,COG2025,Electron transfer flavoprotein subunit alpha,Acc_IF
HEJHAGKH_03871,CDS,750,etfB,,,Electron transfer flavoprotein subunit beta,Acc_IF
HEJHAGKH_03872,CDS,582,acrR,,COG1309,HTH-type transcriptional regulator AcrR,Acc_IF
HEJHAGKH_03873,CDS,1509,glpK,2.7.1.30,COG0554,Glycerol kinase,Acc_IF
HEJHAGKH_03874,CDS,258,,,,hypothetical protein,Acc_IF
HEJHAGKH_03875,CDS,234,,,,hypothetical protein,Acc_IF
HEJHAGKH_03876,CDS,342,,,,hypothetical protein,Acc_IF
HEJHAGKH_03877,CDS,603,,,,hypothetical protein,Acc_IF
HEJHAGKH_03878,CDS,768,dadA1_3,1.4.99.-,COG0665,D-amino acid dehydrogenase 1,Acc_IF
HEJHAGKH_03879,CDS,744,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,Acc_IF
HEJHAGKH_03880,CDS,945,fabD,2.3.1.39,COG0331,Malonyl CoA-acyl carrier protein transacylase,Acc_IF
HEJHAGKH_03881,CDS,960,fabH,2.3.1.180,,3-oxoacyl-[acyl-carrier-protein] synthase 3,Acc_IF
HEJHAGKH_03882,CDS,1011,plsX,2.3.1.274,COG0416,Phosphate acyltransferase,Acc_IF
HEJHAGKH_03883,CDS,180,rpmF,,COG0333,50S ribosomal protein L32,Acc_IF
HEJHAGKH_03884,CDS,495,,,,hypothetical protein,Acc_IF
HEJHAGKH_03885,CDS,585,yceF,3.6.1.-,COG0424,7-methyl-GTP pyrophosphatase,Acc_IF
HEJHAGKH_03886,CDS,711,rsmI_2,2.1.1.198,COG0313,Ribosomal RNA small subunit methyltransferase I,Acc_IF
HEJHAGKH_03887,CDS,954,,,,hypothetical protein,Acc_IF
HEJHAGKH_03888,CDS,360,,,,hypothetical protein,Acc_IF
HEJHAGKH_03889,CDS,657,,,COG0546,putative protein,Acc_IF
HEJHAGKH_03890,CDS,987,rluC,5.4.99.24,COG0564,Ribosomal large subunit pseudouridine synthase C,Acc_IF
BLJGAGFF_00001,CDS,468,,,,hypothetical protein,Acc_IC
BLJGAGFF_00002,CDS,303,rkpK_1,1.1.1.22,COG1004,UDP-glucose 6-dehydrogenase,Acc_IC
BLJGAGFF_00003,CDS,270,,,,hypothetical protein,Acc_IC
BLJGAGFF_00004,CDS,444,,3.1.-.-,,Ribonuclease VapC44,Acc_IC
BLJGAGFF_00005,CDS,645,,,,hypothetical protein,Acc_IC
BLJGAGFF_00006,CDS,126,,,,hypothetical protein,Acc_IC
BLJGAGFF_00007,CDS,378,,,,hypothetical protein,Acc_IC
BLJGAGFF_00008,CDS,285,,,,hypothetical protein,Acc_IC
BLJGAGFF_00009,CDS,975,recQ,3.6.4.12,COG0514,ATP-dependent DNA helicase RecQ,Acc_IC
BLJGAGFF_00010,CDS,1497,,,,hypothetical protein,Acc_IC
BLJGAGFF_00011,CDS,654,tupA,,,Tungstate-binding protein TupA,Acc_IC
BLJGAGFF_00012,CDS,390,tupB,,COG4662,Tungstate uptake system permease protein TupB,Acc_IC
BLJGAGFF_00013,CDS,666,glnQ,,COG1126,Glutamine transport ATP-binding protein GlnQ,Acc_IC
BLJGAGFF_00014,CDS,894,truB,5.4.99.25,COG0130,tRNA pseudouridine synthase B,Acc_IC
BLJGAGFF_00015,CDS,387,rbfA,,,Ribosome-binding factor A,Acc_IC
BLJGAGFF_00016,CDS,2955,infB,,,Translation initiation factor IF-2,Acc_IC
BLJGAGFF_00017,CDS,1473,nusA,,COG0195,Transcription termination/antitermination protein NusA,Acc_IC
BLJGAGFF_00018,CDS,468,rimP,,COG0779,Ribosome maturation factor RimP,Acc_IC
BLJGAGFF_00019,CDS,975,,,,hypothetical protein,Acc_IC
BLJGAGFF_00020,CDS,591,scpB,,COG1386,Segregation and condensation protein B ,Acc_IC
BLJGAGFF_00021,CDS,846,scpA,,COG1354,Segregation and condensation protein A,Acc_IC
BLJGAGFF_00022,CDS,1203,,,,hypothetical protein,Acc_IC
BLJGAGFF_00023,CDS,654,,,,hypothetical protein,Acc_IC
BLJGAGFF_00024,CDS,627,yciO,,COG0009,putative protein YciO,Acc_IC
BLJGAGFF_00025,CDS,936,,3.1.3.97,COG0613,"3',5'-nucleoside bisphosphate phosphatase",Acc_IC
BLJGAGFF_00026,CDS,411,uspF,,COG0589,Universal stress protein F,Acc_IC
BLJGAGFF_00027,CDS,741,rsmJ,2.1.1.242,,Ribosomal RNA small subunit methyltransferase J,Acc_IC
BLJGAGFF_00028,CDS,435,,,,ISAs1 family transposase ISTha1,Acc_IC
BLJGAGFF_00029,CDS,1344,,,COG1055,putative transporter,Acc_IC
BLJGAGFF_00030,CDS,489,,,,hypothetical protein,Acc_IC
BLJGAGFF_00031,CDS,978,,,,hypothetical protein,Acc_IC
BLJGAGFF_00032,CDS,300,,,,hypothetical protein,Acc_IC
BLJGAGFF_00033,CDS,846,ydcV,,,Inner membrane ABC transporter permease protein YdcV,Acc_IC
BLJGAGFF_00034,CDS,1023,potH,,COG1176,Putrescine transport system permease protein PotH,Acc_IC
BLJGAGFF_00035,CDS,1146,potA,7.6.2.11,COG3842,Spermidine/putrescine import ATP-binding protein PotA,Acc_IC
BLJGAGFF_00036,CDS,1185,potF,,COG0687,Putrescine-binding periplasmic protein,Acc_IC
BLJGAGFF_00037,CDS,615,,,,hypothetical protein,Acc_IC
BLJGAGFF_00038,CDS,1059,rutD,3.5.1.-,,Putative aminoacrylate hydrolase RutD,Acc_IC
BLJGAGFF_00039,CDS,2529,metXA_1,2.3.1.46,,Homoserine O-acetyltransferase,Acc_IC
BLJGAGFF_00040,CDS,1371,metXA_2,2.3.1.46,,Homoserine O-acetyltransferase,Acc_IC
BLJGAGFF_00041,CDS,858,bphD,3.7.1.8,,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",Acc_IC
BLJGAGFF_00042,CDS,1413,pyk,2.7.1.40,COG0469,Pyruvate kinase,Acc_IC
BLJGAGFF_00043,CDS,258,leuB_1,1.1.1.85,,3-isopropylmalate dehydrogenase,Acc_IC
BLJGAGFF_00044,CDS,1209,asd,1.2.1.11,COG0136,Aspartate-semialdehyde dehydrogenase,Acc_IC
BLJGAGFF_00045,CDS,3126,,,,hypothetical protein,Acc_IC
BLJGAGFF_00046,CDS,594,,,,hypothetical protein,Acc_IC
BLJGAGFF_00047,CDS,795,truA,5.4.99.12,COG0101,tRNA pseudouridine synthase A,Acc_IC
BLJGAGFF_00048,CDS,651,trpF,5.3.1.24,COG0135,N-(5'-phosphoribosyl)anthranilate isomerase,Acc_IC
BLJGAGFF_00049,CDS,1206,trpB_1,4.2.1.20,COG0133,Tryptophan synthase beta chain,Acc_IC
BLJGAGFF_00050,CDS,825,trpA,4.2.1.20,COG0159,Tryptophan synthase alpha chain,Acc_IC
BLJGAGFF_00051,CDS,873,accD,2.1.3.15,COG0777,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,Acc_IC
BLJGAGFF_00052,CDS,1335,folC,6.3.2.12,COG0285,Dihydrofolate synthase/folylpolyglutamate synthase,Acc_IC
BLJGAGFF_00053,CDS,690,dedD,,,Cell division protein DedD,Acc_IC
BLJGAGFF_00054,CDS,489,cvpA,,COG1286,Colicin V production protein,Acc_IC
BLJGAGFF_00055,CDS,1527,purF,2.4.2.14,COG0034,Amidophosphoribosyltransferase,Acc_IC
BLJGAGFF_00056,CDS,1212,metZ,2.5.1.-,COG0626,O-succinylhomoserine sulfhydrylase,Acc_IC
BLJGAGFF_00057,CDS,1011,,,,hypothetical protein,Acc_IC
BLJGAGFF_00058,CDS,489,,,,hypothetical protein,Acc_IC
BLJGAGFF_00059,CDS,732,clsA_1,2.7.8.-,COG1502,Cardiolipin synthase A,Acc_IC
BLJGAGFF_00060,CDS,1245,cca,,COG0617,Multifunctional CCA protein,Acc_IC
BLJGAGFF_00061,CDS,966,,,,hypothetical protein,Acc_IC
BLJGAGFF_00062,CDS,2001,slt,4.2.2.-,COG0741,Soluble lytic murein transglycosylase,Acc_IC
BLJGAGFF_00063,CDS,636,,,,hypothetical protein,Acc_IC
BLJGAGFF_00064,CDS,1167,patB,4.4.1.13,COG1168,Cystathionine beta-lyase PatB,Acc_IC
BLJGAGFF_00065,CDS,789,cysK1,2.5.1.47,COG0031,O-acetylserine sulfhydrylase,Acc_IC
BLJGAGFF_00066,tRNA,91,,,,tRNA-Ser(gga),Acc_IC
