locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
HEJHAGKH_03517,CDS,990,gpsA,1.1.1.94,COG0240,Glycerol-3-phosphate dehydrogenase [NAD(P)+],Acc_IF.tsv
HEJHAGKH_03518,CDS,435,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03519,CDS,471,secB,,COG1952,Protein-export protein SecB,Acc_IF.tsv
HEJHAGKH_03520,CDS,285,grxC,,COG0695,Glutaredoxin 3,Acc_IF.tsv
HEJHAGKH_03521,CDS,420,yibN,,COG0607,putative protein YibN,Acc_IF.tsv
HEJHAGKH_03522,CDS,309,bigR,,COG0640,Biofilm growth-associated repressor,Acc_IF.tsv
HEJHAGKH_03523,CDS,1374,envC,,COG4942,Murein hydrolase activator EnvC,Acc_IF.tsv
HEJHAGKH_03524,CDS,1428,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03525,CDS,426,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03526,CDS,765,thiF,2.7.7.73,COG0476,Sulfur carrier protein ThiS adenylyltransferase,Acc_IF.tsv
HEJHAGKH_03527,CDS,1107,ribD,,COG0117,Riboflavin biosynthesis protein RibD,Acc_IF.tsv
HEJHAGKH_03528,CDS,471,nrdR,,COG1327,Transcriptional repressor NrdR,Acc_IF.tsv
HEJHAGKH_03529,CDS,1260,glyA,2.1.2.1,COG0112,Serine hydroxymethyltransferase,Acc_IF.tsv
HEJHAGKH_03530,CDS,1191,fieF_2,,,Ferrous-iron efflux pump FieF,Acc_IF.tsv
HEJHAGKH_03531,CDS,981,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03532,CDS,1119,leuB_2,1.1.1.85,COG0473,3-isopropylmalate dehydrogenase,Acc_IF.tsv
HEJHAGKH_03533,CDS,1080,apsD,1.1.1.-,,D-apiose dehydrogenase,Acc_IF.tsv
HEJHAGKH_03534,CDS,1014,siaP,,COG1638,Sialic acid-binding periplasmic protein SiaP,Acc_IF.tsv
HEJHAGKH_03535,CDS,573,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03536,CDS,1284,dctM_3,,COG1593,C4-dicarboxylate TRAP transporter large permease protein DctM,Acc_IF.tsv
HEJHAGKH_03537,CDS,1272,otnK,2.7.1.217,COG3395,3-oxo-tetronate kinase,Acc_IF.tsv
HEJHAGKH_03538,CDS,633,otnC,4.1.1.104,,3-oxo-tetronate 4-phosphate decarboxylase,Acc_IF.tsv
HEJHAGKH_03539,CDS,291,lsrG,5.3.1.32,,"(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase",Acc_IF.tsv
HEJHAGKH_03540,CDS,768,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03541,CDS,597,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03542,CDS,2715,secA_4,,COG0653,Protein translocase subunit SecA,Acc_IF.tsv
HEJHAGKH_03543,CDS,1239,argJ_2,,COG1364,Arginine biosynthesis bifunctional protein ArgJ,Acc_IF.tsv
HEJHAGKH_03544,CDS,594,COQ5_4,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Acc_IF.tsv
HEJHAGKH_03545,CDS,384,apaG_2,,COG2967,Protein ApaG,Acc_IF.tsv
HEJHAGKH_03546,CDS,690,rpe,5.1.3.1,COG0036,Ribulose-phosphate 3-epimerase,Acc_IF.tsv
HEJHAGKH_03547,CDS,684,cbbZC,3.1.3.18,COG0546,"Phosphoglycolate phosphatase, chromosomal",Acc_IF.tsv
HEJHAGKH_03548,CDS,759,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03549,CDS,264,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03550,CDS,1257,ccmF,,COG1138,Cytochrome c-type biogenesis protein CcmF,Acc_IF.tsv
HEJHAGKH_03551,CDS,351,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03552,CDS,249,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03553,CDS,417,exbD_2,,COG0848,Biopolymer transport protein ExbD,Acc_IF.tsv
HEJHAGKH_03554,CDS,735,tolQ_2,,COG0811,Tol-Pal system protein TolQ,Acc_IF.tsv
HEJHAGKH_03555,CDS,765,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03556,CDS,426,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03557,CDS,405,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03558,CDS,576,thpR,3.1.4.58,,"RNA 2',3'-cyclic phosphodiesterase",Acc_IF.tsv
HEJHAGKH_03559,CDS,921,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03560,CDS,819,ygeA_2,5.1.1.13,,L-aspartate/glutamate-specific racemase,Acc_IF.tsv
HEJHAGKH_03561,CDS,585,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03562,CDS,423,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03563,CDS,474,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03564,CDS,930,ctaA_1,1.3.-.-,,Heme A synthase,Acc_IF.tsv
HEJHAGKH_03565,CDS,1059,ctaA_2,1.3.-.-,COG1612,Heme A synthase,Acc_IF.tsv
HEJHAGKH_03566,CDS,150,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03567,CDS,1056,queA,2.4.99.17,COG0809,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Acc_IF.tsv
HEJHAGKH_03568,CDS,4200,rapA_4,3.6.4.-,,RNA polymerase-associated protein RapA,Acc_IF.tsv
HEJHAGKH_03569,CDS,999,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03570,CDS,699,hdl IVa,3.8.1.2,,(S)-2-haloacid dehalogenase 4A,Acc_IF.tsv
HEJHAGKH_03571,CDS,2157,sthA,1.6.1.1,,Soluble pyridine nucleotide transhydrogenase,Acc_IF.tsv
HEJHAGKH_03572,CDS,1284,serS,6.1.1.11,COG0172,Serine--tRNA ligase,Acc_IF.tsv
HEJHAGKH_03573,CDS,1335,rarA,,COG2256,Replication-associated recombination protein A,Acc_IF.tsv
HEJHAGKH_03574,CDS,201,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03575,CDS,999,vgb,4.2.99.-,,Virginiamycin B lyase,Acc_IF.tsv
HEJHAGKH_03576,CDS,1398,,2.3.1.20,,Putative diacyglycerol O-acyltransferase,Acc_IF.tsv
HEJHAGKH_03577,CDS,441,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03578,CDS,957,gcvA_2,,,Glycine cleavage system transcriptional activator,Acc_IF.tsv
HEJHAGKH_03579,CDS,183,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03580,CDS,231,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03581,CDS,192,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03582,CDS,438,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03583,CDS,1464,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03584,CDS,2196,polC_2,2.7.7.7,,DNA polymerase III PolC-type,Acc_IF.tsv
HEJHAGKH_03585,CDS,369,phoP_2,,COG0745,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP,Acc_IF.tsv
HEJHAGKH_03586,CDS,2766,sasA_20,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IF.tsv
HEJHAGKH_03587,CDS,201,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03588,CDS,840,menB,4.1.3.36,COG0447,"1,4-dihydroxy-2-naphthoyl-CoA synthase",Acc_IF.tsv
HEJHAGKH_03589,CDS,1119,,5.1.1.-,COG4948,L-amino acid-D/L-Glu epimerase,Acc_IF.tsv
HEJHAGKH_03590,CDS,2169,pcrA,3.6.4.12,,ATP-dependent DNA helicase PcrA,Acc_IF.tsv
HEJHAGKH_03591,CDS,936,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03592,CDS,2595,mutS,,,DNA mismatch repair protein MutS,Acc_IF.tsv
HEJHAGKH_03593,CDS,942,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03594,CDS,1140,,,COG0683,Leu/Ile/Val-binding protein ,Acc_IF.tsv
HEJHAGKH_03595,CDS,507,slyD,5.2.1.8,COG1047,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,Acc_IF.tsv
HEJHAGKH_03596,CDS,471,bcp_3,1.11.1.15,COG1225,Putative peroxiredoxin bcp,Acc_IF.tsv
HEJHAGKH_03597,CDS,699,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03598,CDS,336,ftsB,,,Cell division protein FtsB,Acc_IF.tsv
HEJHAGKH_03599,CDS,1284,eno,4.2.1.11,COG0148,Enolase,Acc_IF.tsv
HEJHAGKH_03600,CDS,297,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03601,CDS,837,kdsA,2.5.1.55,COG2877,2-dehydro-3-deoxyphosphooctonate aldolase,Acc_IF.tsv
HEJHAGKH_03602,CDS,1644,pyrG,6.3.4.2,COG0504,CTP synthase,Acc_IF.tsv
HEJHAGKH_03603,CDS,543,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03604,CDS,1140,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03605,CDS,618,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03606,CDS,1677,fadD,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,Acc_IF.tsv
HEJHAGKH_03607,CDS,324,,,COG1146,Ferredoxin 1,Acc_IF.tsv
HEJHAGKH_03608,CDS,327,trxA,,COG0526,Thioredoxin 1,Acc_IF.tsv
HEJHAGKH_03609,CDS,762,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03610,CDS,1422,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03611,CDS,606,rhaS_2,,,HTH-type transcriptional activator RhaS,Acc_IF.tsv
HEJHAGKH_03612,CDS,648,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03613,CDS,1404,,3.1.-.-,COG1236,Ribonuclease,Acc_IF.tsv
HEJHAGKH_03614,CDS,333,zapA,,,Cell division protein ZapA,Acc_IF.tsv
HEJHAGKH_03615,CDS,201,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03616,CDS,1866,btuB,,COG4206,Vitamin B12 transporter BtuB,Acc_IF.tsv
HEJHAGKH_03617,CDS,990,hmuU,,COG0609,Hemin transport system permease protein HmuU,Acc_IF.tsv
HEJHAGKH_03618,CDS,807,fpuD,7.2.2.-,COG1120,Petrobactin import ATP-binding protein FpuD,Acc_IF.tsv
HEJHAGKH_03619,CDS,1764,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03620,CDS,441,,,,Bacteriohemerythrin,Acc_IF.tsv
HEJHAGKH_03621,CDS,1950,yheS,,COG0488,putative ABC transporter ATP-binding protein YheS,Acc_IF.tsv
HEJHAGKH_03622,CDS,879,purU,3.5.1.10,COG0788,Formyltetrahydrofolate deformylase,Acc_IF.tsv
HEJHAGKH_03623,CDS,618,thrH,3.1.3.3,COG0560,Phosphoserine phosphatase ThrH,Acc_IF.tsv
HEJHAGKH_03624,CDS,807,acuI_2,1.3.1.84,COG0604,Acrylyl-CoA reductase AcuI,Acc_IF.tsv
HEJHAGKH_03625,CDS,957,cysN,2.7.7.4,COG2895,Sulfate adenylyltransferase subunit 1,Acc_IF.tsv
HEJHAGKH_03626,CDS,1077,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03627,CDS,759,rlmB,2.1.1.185,COG0566,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,Acc_IF.tsv
HEJHAGKH_03628,CDS,2265,,2.7.10.-,,Putative tyrosine-protein kinase in cps region,Acc_IF.tsv
HEJHAGKH_03629,CDS,1200,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03630,CDS,441,etp,3.1.3.48,COG0394,Low molecular weight protein-tyrosine-phosphatase Etp,Acc_IF.tsv
HEJHAGKH_03631,CDS,1539,wecA,2.7.8.33,,Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,Acc_IF.tsv
HEJHAGKH_03632,CDS,801,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03633,CDS,1311,sasA_21,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IF.tsv
HEJHAGKH_03634,CDS,663,qseB_3,,,Transcriptional regulatory protein QseB,Acc_IF.tsv
HEJHAGKH_03635,CDS,804,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03636,CDS,327,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03637,CDS,3657,arnC_2,2.4.2.53,,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,Acc_IF.tsv
HEJHAGKH_03638,CDS,909,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03639,CDS,858,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03640,CDS,1116,smtB,2.8.3.22,COG1804,Succinyl-CoA--L-malate CoA-transferase beta subunit,Acc_IF.tsv
HEJHAGKH_03641,CDS,936,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03642,CDS,249,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03643,CDS,666,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03644,CDS,399,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03645,CDS,606,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03646,CDS,510,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03647,CDS,186,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03648,CDS,873,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03649,CDS,612,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03650,CDS,357,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03651,CDS,1233,alaA,2.6.1.2,COG0436,Glutamate-pyruvate aminotransferase AlaA,Acc_IF.tsv
HEJHAGKH_03652,CDS,1221,alaC,2.6.1.2,COG0436,Glutamate-pyruvate aminotransferase AlaC,Acc_IF.tsv
HEJHAGKH_03653,CDS,372,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03654,CDS,693,yccA_2,,COG0670,Modulator of FtsH protease YccA,Acc_IF.tsv
HEJHAGKH_03655,tRNA,88,,,,tRNA-Ser(tga),Acc_IF.tsv
HEJHAGKH_03656,CDS,990,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03657,CDS,1629,oprM_2,,COG1538,Outer membrane protein OprM,Acc_IF.tsv
HEJHAGKH_03658,CDS,171,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03659,CDS,885,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03660,CDS,1374,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03661,CDS,1908,dxs,2.2.1.7,COG1154,1-deoxy-D-xylulose-5-phosphate synthase,Acc_IF.tsv
HEJHAGKH_03662,CDS,924,ispA,2.5.1.10,COG0142,Farnesyl diphosphate synthase,Acc_IF.tsv
HEJHAGKH_03663,CDS,288,xseB,3.1.11.6,COG1722,Exodeoxyribonuclease 7 small subunit,Acc_IF.tsv
HEJHAGKH_03664,CDS,366,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03665,CDS,849,sseB,2.8.1.1,COG2897,Putative thiosulfate sulfurtransferase SseB,Acc_IF.tsv
HEJHAGKH_03666,CDS,660,mltF_2,4.2.2.-,,Membrane-bound lytic murein transglycosylase F,Acc_IF.tsv
HEJHAGKH_03667,CDS,480,xcpT,,COG2165,Type II secretion system protein G,Acc_IF.tsv
HEJHAGKH_03668,CDS,1203,epsF_3,,COG1459,Type II secretion system protein F,Acc_IF.tsv
HEJHAGKH_03669,CDS,1704,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03670,CDS,843,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03671,CDS,585,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03672,CDS,618,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03673,CDS,537,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03674,CDS,2349,sctC_3,,,Type 3 secretion system secretin,Acc_IF.tsv
HEJHAGKH_03675,CDS,543,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03676,CDS,450,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03677,CDS,639,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03678,CDS,396,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03679,CDS,240,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03680,CDS,360,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03681,CDS,609,gmk,2.7.4.8,COG0194,Guanylate kinase,Acc_IF.tsv
HEJHAGKH_03682,CDS,207,rpoZ,2.7.7.6,,DNA-directed RNA polymerase subunit omega,Acc_IF.tsv
HEJHAGKH_03683,CDS,2163,spoT,,COG0317,Bifunctional (p)ppGpp synthase/hydrolase SpoT,Acc_IF.tsv
HEJHAGKH_03684,CDS,1236,dadA1_2,1.4.99.-,COG0665,D-amino acid dehydrogenase 1,Acc_IF.tsv
HEJHAGKH_03685,CDS,789,yjjV,3.1.-.-,COG0084,putative metal-dependent hydrolase YjjV,Acc_IF.tsv
HEJHAGKH_03686,CDS,873,COQ5_5,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Acc_IF.tsv
HEJHAGKH_03687,CDS,1788,frdA,1.3.5.4,,Fumarate reductase flavoprotein subunit,Acc_IF.tsv
HEJHAGKH_03688,CDS,756,frdB,1.3.5.1,COG0479,Fumarate reductase iron-sulfur subunit,Acc_IF.tsv
HEJHAGKH_03689,CDS,399,frdC,,COG3029,Fumarate reductase subunit C,Acc_IF.tsv
HEJHAGKH_03690,CDS,369,frdD,,COG3080,Fumarate reductase subunit D,Acc_IF.tsv
HEJHAGKH_03691,CDS,804,ycgR,,COG5581,Flagellar brake protein YcgR,Acc_IF.tsv
HEJHAGKH_03692,CDS,327,flhB_2,,COG1377,Flagellar biosynthetic protein FlhB,Acc_IF.tsv
HEJHAGKH_03693,CDS,2964,bepA_7,3.4.-.-,,Beta-barrel assembly-enhancing protease,Acc_IF.tsv
HEJHAGKH_03694,CDS,1161,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03695,CDS,291,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03696,CDS,414,fliS,,COG1516,Flagellar secretion chaperone FliS,Acc_IF.tsv
HEJHAGKH_03697,CDS,1428,fliD,,COG1345,Flagellar hook-associated protein 2,Acc_IF.tsv
HEJHAGKH_03698,CDS,369,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03699,CDS,1755,fliC,,COG1344,Flagellin,Acc_IF.tsv
HEJHAGKH_03700,CDS,744,surE,3.1.3.5,COG0496,5'-nucleotidase SurE,Acc_IF.tsv
HEJHAGKH_03701,CDS,660,pcm_3,2.1.1.77,COG2518,Protein-L-isoaspartate O-methyltransferase,Acc_IF.tsv
HEJHAGKH_03702,CDS,336,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03703,CDS,567,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03704,CDS,351,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03705,CDS,333,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03706,CDS,489,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03707,CDS,1005,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03708,CDS,135,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03709,CDS,804,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03710,CDS,843,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03711,CDS,897,btuD_7,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IF.tsv
HEJHAGKH_03712,CDS,1944,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03713,CDS,1503,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03714,CDS,948,,2.4.-.-,,putative glycosyltransferase,Acc_IF.tsv
HEJHAGKH_03715,CDS,636,,3.1.3.5,COG0546,5'-nucleotidase,Acc_IF.tsv
HEJHAGKH_03716,CDS,1101,spsE,,COG2089,Spore coat polysaccharide biosynthesis protein SpsE,Acc_IF.tsv
HEJHAGKH_03717,CDS,729,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03718,CDS,216,hisB_2,4.2.1.19,,Imidazoleglycerol-phosphate dehydratase,Acc_IF.tsv
HEJHAGKH_03719,CDS,660,hisH_2,4.3.2.10,COG0118,Imidazole glycerol phosphate synthase subunit HisH,Acc_IF.tsv
HEJHAGKH_03720,CDS,1083,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03721,CDS,1251,mnmC,,COG0665,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,Acc_IF.tsv
HEJHAGKH_03722,CDS,1515,lysS,6.1.1.6,,Lysine--tRNA ligase,Acc_IF.tsv
HEJHAGKH_03723,CDS,486,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03724,CDS,1140,prfB,,COG1186,Peptide chain release factor RF2,Acc_IF.tsv
HEJHAGKH_03725,CDS,825,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03726,CDS,813,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03727,CDS,570,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03728,CDS,1005,recJ,3.1.-.-,COG0608,Single-stranded-DNA-specific exonuclease RecJ,Acc_IF.tsv
HEJHAGKH_03729,CDS,2376,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03730,CDS,1155,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03731,CDS,387,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03732,CDS,1107,,3.1.4.-,COG3437,putative cyclic di-GMP phosphodiesterase,Acc_IF.tsv
HEJHAGKH_03733,CDS,894,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03734,CDS,3231,rcsC_8,2.7.13.3,,Sensor histidine kinase RcsC,Acc_IF.tsv
HEJHAGKH_03735,CDS,921,ftsK,,COG1674,DNA translocase FtsK,Acc_IF.tsv
HEJHAGKH_03736,CDS,624,lolA,,COG2834,Outer-membrane lipoprotein carrier protein,Acc_IF.tsv
HEJHAGKH_03737,CDS,1590,metH,2.1.1.13,COG0646,Methionine synthase,Acc_IF.tsv
HEJHAGKH_03738,CDS,1047,murB,1.3.1.98,COG0812,UDP-N-acetylenolpyruvoylglucosamine reductase,Acc_IF.tsv
HEJHAGKH_03739,CDS,480,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03740,CDS,1410,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03741,CDS,789,rluB_2,5.4.99.22,COG1187,Ribosomal large subunit pseudouridine synthase B,Acc_IF.tsv
HEJHAGKH_03742,CDS,345,fbp_2,5.2.1.8,COG0545,FK506-binding protein,Acc_IF.tsv
HEJHAGKH_03743,CDS,1098,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03744,CDS,834,tcdA,6.1.-.-,COG1179,tRNA threonylcarbamoyladenosine dehydratase,Acc_IF.tsv
HEJHAGKH_03745,CDS,1815,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03746,tRNA,69,,,,tRNA-Thr(tgt),Acc_IF.tsv
HEJHAGKH_03747,CDS,1284,ureC1,3.5.1.5,,Urease subunit alpha 1,Acc_IF.tsv
HEJHAGKH_03748,CDS,549,ureE,,,Urease accessory protein UreE,Acc_IF.tsv
HEJHAGKH_03749,CDS,672,ureF,,COG0830,Urease accessory protein UreF,Acc_IF.tsv
HEJHAGKH_03750,CDS,657,ureG,,COG0378,Urease accessory protein UreG,Acc_IF.tsv
HEJHAGKH_03751,CDS,1005,,,COG1638,Solute-binding protein,Acc_IF.tsv
HEJHAGKH_03752,CDS,519,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03753,CDS,1299,dctM_4,,COG1593,C4-dicarboxylate TRAP transporter large permease protein DctM,Acc_IF.tsv
HEJHAGKH_03754,CDS,888,cheR,2.1.1.80,,Chemotaxis protein methyltransferase,Acc_IF.tsv
HEJHAGKH_03755,CDS,630,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03756,CDS,1563,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03757,CDS,870,acrE,,,Multidrug export protein AcrE,Acc_IF.tsv
HEJHAGKH_03758,CDS,3165,bepE_2,,,Efflux pump membrane transporter BepE,Acc_IF.tsv
HEJHAGKH_03759,CDS,1470,oprM_3,,COG1538,Outer membrane protein OprM,Acc_IF.tsv
HEJHAGKH_03760,CDS,591,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03761,CDS,468,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03762,CDS,2085,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03763,CDS,297,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03764,CDS,555,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03765,CDS,963,ispB,2.5.1.90,COG0142,Octaprenyl diphosphate synthase,Acc_IF.tsv
HEJHAGKH_03766,CDS,336,rplU,,COG0261,50S ribosomal protein L21,Acc_IF.tsv
HEJHAGKH_03767,CDS,336,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03768,CDS,774,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03769,CDS,633,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03770,CDS,891,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03771,CDS,768,pxpB,3.5.2.9,COG2049,5-oxoprolinase subunit B,Acc_IF.tsv
HEJHAGKH_03772,CDS,1062,pxpC,3.5.2.9,COG1984,5-oxoprolinase subunit C,Acc_IF.tsv
HEJHAGKH_03773,CDS,774,pxpA,3.5.2.9,COG1540,5-oxoprolinase subunit A,Acc_IF.tsv
HEJHAGKH_03774,CDS,1077,zapE,,COG1485,Cell division protein ZapE,Acc_IF.tsv
HEJHAGKH_03775,CDS,912,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03776,CDS,1284,,2.5.1.-,COG2873,O-acetyl-L-homoserine sulfhydrylase,Acc_IF.tsv
HEJHAGKH_03777,CDS,1053,virS_4,,,HTH-type transcriptional regulator VirS,Acc_IF.tsv
HEJHAGKH_03778,CDS,1323,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03779,CDS,495,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03780,CDS,711,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03781,CDS,3237,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03782,CDS,804,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03783,CDS,642,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03784,CDS,342,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03785,CDS,480,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03786,CDS,1560,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03787,CDS,333,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03788,CDS,567,,,,hypothetical protein,Acc_IF.tsv
HEJHAGKH_03789,CDS,1485,nuoM_2,7.1.1.-,COG1008,NADH-quinone oxidoreductase subunit M,Acc_IF.tsv
